country,iso3,location,source_age_group,target_age_group,contacts_per_day,source,source_type
South_Africa,ZAF,school,infant_3_11m,infant_0_2m,0.007434,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,infant_3_11m,infant_3_11m,0.037171,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,infant_3_11m,child_1_4y,0.182135,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,infant_3_11m,child_5_9y,0.176777,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,infant_3_11m,adolescent_10_17y,0.013287,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,infant_3_11m,young_adult_18_39y,0.041305,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,infant_3_11m,middle_adult_40_64y,0.018098,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,infant_3_11m,elderly_65plus,0.00027,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_1_4y,infant_0_2m,0.007434,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_1_4y,infant_3_11m,0.037171,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_1_4y,child_1_4y,0.182135,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_1_4y,child_5_9y,0.176777,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_1_4y,adolescent_10_17y,0.013287,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_1_4y,young_adult_18_39y,0.041305,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_1_4y,middle_adult_40_64y,0.018098,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_1_4y,elderly_65plus,0.00027,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_5_9y,infant_0_2m,0.006402,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_5_9y,infant_3_11m,0.03201,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_5_9y,child_1_4y,0.156847,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_5_9y,child_5_9y,2.46146,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_5_9y,adolescent_10_17y,0.556701,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_5_9y,young_adult_18_39y,0.198715,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_5_9y,middle_adult_40_64y,0.16268,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,child_5_9y,elderly_65plus,0.00464,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,adolescent_10_17y,infant_0_2m,0.0003,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,adolescent_10_17y,infant_3_11m,0.001501,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,adolescent_10_17y,child_1_4y,0.007353,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,adolescent_10_17y,child_5_9y,0.347224,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,adolescent_10_17y,adolescent_10_17y,4.992936,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,adolescent_10_17y,young_adult_18_39y,1.074693,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,adolescent_10_17y,middle_adult_40_64y,0.309334,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,adolescent_10_17y,elderly_65plus,0.003995,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,young_adult_18_39y,infant_0_2m,0.000334,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,young_adult_18_39y,infant_3_11m,0.001672,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,young_adult_18_39y,child_1_4y,0.008195,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,young_adult_18_39y,child_5_9y,0.044435,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,young_adult_18_39y,adolescent_10_17y,0.385294,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,young_adult_18_39y,young_adult_18_39y,0.219638,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,young_adult_18_39y,middle_adult_40_64y,0.026058,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,young_adult_18_39y,elderly_65plus,0.000393,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,middle_adult_40_64y,infant_0_2m,0.000219,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,middle_adult_40_64y,infant_3_11m,0.001096,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,middle_adult_40_64y,child_1_4y,0.005373,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,middle_adult_40_64y,child_5_9y,0.054432,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,middle_adult_40_64y,adolescent_10_17y,0.165943,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,middle_adult_40_64y,young_adult_18_39y,0.03899,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,middle_adult_40_64y,middle_adult_40_64y,0.001549,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,middle_adult_40_64y,elderly_65plus,1.3e-05,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,elderly_65plus,infant_0_2m,1.2e-05,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,elderly_65plus,infant_3_11m,6.1e-05,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,elderly_65plus,child_1_4y,0.000299,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,elderly_65plus,child_5_9y,0.005794,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,elderly_65plus,adolescent_10_17y,0.007997,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,elderly_65plus,young_adult_18_39y,0.002195,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,elderly_65plus,middle_adult_40_64y,4.8e-05,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,school,elderly_65plus,elderly_65plus,0.0,Prem/contactdata 2020 school matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_0_2m,infant_0_2m,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_0_2m,infant_3_11m,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_0_2m,child_1_4y,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_0_2m,child_5_9y,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_0_2m,adolescent_10_17y,0.000375,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_0_2m,young_adult_18_39y,0.084624,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_0_2m,middle_adult_40_64y,0.062139,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_0_2m,elderly_65plus,0.000101,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_3_11m,infant_0_2m,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_3_11m,infant_3_11m,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_3_11m,child_1_4y,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_3_11m,child_5_9y,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_3_11m,adolescent_10_17y,0.000375,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_3_11m,young_adult_18_39y,0.084624,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_3_11m,middle_adult_40_64y,0.062139,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,infant_3_11m,elderly_65plus,0.000101,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_1_4y,infant_0_2m,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_1_4y,infant_3_11m,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_1_4y,child_1_4y,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_1_4y,child_5_9y,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_1_4y,adolescent_10_17y,0.000375,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_1_4y,young_adult_18_39y,0.084624,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_1_4y,middle_adult_40_64y,0.062139,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_1_4y,elderly_65plus,0.000101,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_5_9y,infant_0_2m,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_5_9y,infant_3_11m,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_5_9y,child_1_4y,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_5_9y,child_5_9y,0.0,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_5_9y,adolescent_10_17y,0.000344,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_5_9y,young_adult_18_39y,0.183051,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_5_9y,middle_adult_40_64y,0.052051,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,child_5_9y,elderly_65plus,4.8e-05,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,adolescent_10_17y,infant_0_2m,8e-06,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,adolescent_10_17y,infant_3_11m,4.2e-05,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,adolescent_10_17y,child_1_4y,0.000208,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,adolescent_10_17y,child_5_9y,0.000215,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,adolescent_10_17y,adolescent_10_17y,0.001501,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,adolescent_10_17y,young_adult_18_39y,0.211758,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,adolescent_10_17y,middle_adult_40_64y,0.161664,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,work,adolescent_10_17y,elderly_65plus,0.000301,Prem/contactdata 2020 work matrix aggregated with WPP age weights and reciprocity balanced,derived
